mot/bdd100k_mit_b0| train: [1][7700/34172]|Tot: 1:29:25 |ETA: 0:00:00 |loss 15.2010 |hm_loss 1.7266 |wh_loss 2.4768 |off_loss 0.2431 |id_loss 10.5954 |Data 0.003s(0.003s) |Net 0.697s
mot/bdd100k_mit_b0| train: [1][7800/34172]|Tot: 1:30:34 |ETA: 0:00:00 |loss 15.1235 |hm_loss 1.7226 |wh_loss 2.4685 |off_loss 0.2430 |id_loss 10.5839 |Data 0.003s(0.003s) |Net 0.697s
mot/bdd100k_mit_b0| train: [1][7900/34172]|Tot: 1:31:43 |ETA: 0:00:00 |loss 15.0471 |hm_loss 1.7184 |wh_loss 2.4586 |off_loss 0.2429 |id_loss 10.5741 |Data 0.003s(0.003s) |Net 0.697s
mot/bdd100k_mit_b0| train: [1][8000/34172]|Tot: 1:32:52 |ETA: 0:00:00 |loss 14.9716 |hm_loss 1.7144 |wh_loss 2.4499 |off_loss 0.2428 |id_loss 10.5639 |Data 0.003s(0.003s) |Net 0.696s
mot/bdd100k_mit_b0| train: [1][8100/34172]|Tot: 1:34:01 |ETA: 0:00:00 |loss 14.8970 |hm_loss 1.7103 |wh_loss 2.4408 |off_loss 0.2427 |id_loss 10.5545 |Data 0.003s(0.003s) |Net 0.696s
mot/bdd100k_mit_b0| train: [1][8200/34172]|Tot: 1:35:10 |ETA: 0:00:00 |loss 14.8224 |hm_loss 1.7062 |wh_loss 2.4321 |off_loss 0.2426 |id_loss 10.5444 |Data 0.003s(0.003s) |Net 0.696s
mot/bdd100k_mit_b0| train: [1][8300/34172]|Tot: 1:36:19 |ETA: 0:00:00 |loss 14.7488 |hm_loss 1.7022 |wh_loss 2.4229 |off_loss 0.2425 |id_loss 10.5347 |Data 0.003s(0.003s) |Net 0.696s
mot/bdd100k_mit_b0| train: [1][8400/34172]|Tot: 1:37:28 |ETA: 0:00:00 |loss 14.6756 |hm_loss 1.6984 |wh_loss 2.4134 |off_loss 0.2424 |id_loss 10.5244 |Data 0.003s(0.003s) |Net 0.696s
mot/bdd100k_mit_b0| train: [1][8500/34172]|Tot: 1:38:37 |ETA: 0:00:00 |loss 14.6034 |hm_loss 1.6946 |wh_loss 2.4046 |off_loss 0.2423 |id_loss 10.5148 |Data 0.003s(0.003s) |Net 0.696s
mot/bdd100k_mit_b0| train: [1][8600/34172]|Tot: 1:39:46 |ETA: 0:00:00 |loss 14.5323 |hm_loss 1.6909 |wh_loss 2.3972 |off_loss 0.2422 |id_loss 10.5053 |Data 0.003s(0.003s) |Net 0.696s
mot/bdd100k_mit_b0| train: [1][8700/34172]|Tot: 1:40:55 |ETA: 0:00:00 |loss 14.4615 |hm_loss 1.6871 |wh_loss 2.3894 |off_loss 0.2422 |id_loss 10.4958 |Data 0.003s(0.003s) |Net 0.696s
